SKU,NAME,ID,pif1,pif2,pif3,pif4,pif5,pif6,pif7,pif8,pif9
POND-PCW-4200,"Pump, Pond & Waterfall Clear Water 4200 GPH                                                                             ",8104,https://www.primosupply.com/images/POND-PCW-1800-4200.jpg,https://www.primosupply.com/images/POND-PCW-1800-4200.jpg,,,,,,,
POND-PIF-2100,"Pump, Illumiflow 2100 gph                                                                                               ",8105,https://www.primosupply.com/images/POND-PIF-2100-7800.jpg,https://www.primosupply.com/images/POND-PIF-2100-7800.jpg,,,,,,,
POND-PIF-3200,"Pump, Illumiflow 3200 gph                                                                                               ",8106,https://www.primosupply.com/images/POND-PIF-2100-7800.jpg,https://www.primosupply.com/images/POND-PIF-2100-7800.jpg,,,,,,,
POND-PIF-4500,"Pump, Illumiflow 4500 gph                                                                                               ",8107,https://www.primosupply.com/images/POND-PIF-2100-7800.jpg,https://www.primosupply.com/images/POND-PIF-2100-7800.jpg,,,,,,,
POND-PIF-6000,"Pump, Illumiflow 6000 gph                                                                                               ",8108,https://www.primosupply.com/images/POND-PIF-2100-7800.jpg,https://www.primosupply.com/images/POND-PIF-2100-7800.jpg,,,,,,,
POND-PIF-7800,"Pump, Illumiflow 7800 gph                                                                                               ",8109,https://www.primosupply.com/images/POND-PIF-2100-7800.jpg,https://www.primosupply.com/images/POND-PIF-2100-7800.jpg,,,,,,,
POND-PMD-0120,120 GPH Mag-Drive Pump,8110,https://www.primosupply.com/images/Little%20GIant%20380%20GPH.png,,,,,,,,
POND-PMD-0180,180 GPH Mag-Drive Pump,8111,https://www.primosupply.com/images/Little%20GIant%20380%20GPH.png,,,,,,,,
POND-PMD-0290,290 GPH Mag-Drive Pump,8112,https://www.primosupply.com/images/Little%20GIant%20380%20GPH.png,,,,,,,,
POND-PMD-0370,180 GPH Mag-Drive Pump,8113,https://www.primosupply.com/images/Little%20GIant%20380%20GPH.png,,,,,,,,
POND-PMD-0380,380 GPH Mag-Drive Pump w/ Power Supply,8114,https://www.primosupply.com/images/Little%20GIant%20380%20GPH.png,,,,,,,,
POND-PMD-0530,"Pump, 530 Gph Mag-Drive Fountain                                                                                        ",8115,https://www.primosupply.com/images/bt_pmd_530-660-798gph_830x725_3.jpg,,,,,,,,
POND-PMD-0660,"Pump, 660 Gph Mag-Drive Fountain                                                                                        ",8116,https://www.primosupply.com/images/bt_pmd_530-660-798gph_830x725_3.jpg,,,,,,,,
POND-PMD-0800,"Pump, 800 Gph Mag-Drive Fountain                                                                                        ",8117,https://www.primosupply.com/images/bt_pmd_530-660-798gph_830x725_3.jpg,,,,,,,,
POND-PMD-1110,"Pump, Mag Drive 1110 gph                                                                                                ",8118,https://www.primosupply.com/images/POND-PMD-1110-1980.jpg,https://www.primosupply.com/images/POND-PMD-1110-1980.jpg,,,,,,,
POND-PMD-1300,"Pump, Mag Drive 1300 gph                                                                                                ",8119,https://www.primosupply.com/images/POND-PMD-1110-1980.jpg,https://www.primosupply.com/images/POND-PMD-1110-1980.jpg,,,,,,,
POND-PMD-1495,"Pump, Mag Drive 1495 gph                                                                                                ",8120,https://www.primosupply.com/images/POND-PMD-1110-1980.jpg,https://www.primosupply.com/images/POND-PMD-1110-1980.jpg,,,,,,,
POND-PMD-1980,"Pump, Mag Drive 1980 gph                                                                                                ",8121,https://www.primosupply.com/images/POND-PMD-1110-1980.jpg,https://www.primosupply.com/images/POND-PMD-1110-1980.jpg,,,,,,,
POND-PSH-2160,"Pump, Pond & Waterfall 2160 GPH Solids Handling                                                                         ",8122,https://www.primosupply.com/images/POND-PSH.jpg,https://www.primosupply.com/images/POND-PSH.jpg,,,,,,,
POND-PSH-3840,"Pump, Pond & Waterfall 1800 GPH Solids Handling                                                                         ",8123,https://www.primosupply.com/images/POND-PSH.jpg,https://www.primosupply.com/images/POND-PSH.jpg,,,,,,,
POND-SB1199,Small Elite Skimmer,8124,https://www.primosupply.com/images/Skimmer%20Box.jpg,https://www.primosupply.com/images/skimmer%20box%202.jpg,,,,,,,
POND-SK-37,"37"" Sugar Kettle                                                                                                        ",8125,https://www.primosupply.com/images/sugar%20kettle.jpeg,https://www.primosupply.com/images/sugar%20kettle%20planter.jpg,https://www.primosupply.com/images/sugar%20kettle%20fire.jpg,,,,,,
POOL-EQ-IC20CELL,Pentair Intellichlor 520554 SCG Cell 20K Gal (No Power Supply),8126,https://www.primosupply.com/images/POOL-EQ-IC.jpg,,,,,,,,
POOL-EQ-IC40CELL,Pentair Intellichlor 520555 SCG Cell 40K Gal (No Power Supply),8127,https://www.primosupply.com/images/POOL-EQ-IC.jpg,,,,,,,,
POOL-EQ-ICPC,Pentair Intellichlor SCG Power Center (No Cell),8128,https://www.primosupply.com/images/POOL-EQ-ICPC.jpg,,,,,,,,
POOL-EQ-POLTR28P,"Pool Cleaner, Polaris 280 Pressure Side - White                                                                         ",8129,https://www.primosupply.com/images/Polaris%20Pool%20Logo.jpg,,,,,,,,
POOL-TL-LRAKE-NET,"Leaf Rake, Black Knight 17"" w/Standard Net                                                                              ",8130,https://www.primosupply.com/images/Leaf%20Rake.jpg,,,,,,,,
POOL-X-SPG-30-655,"Actuator Valve, 24V 180^ for Jandy Style Valves                                                                         ",8131,https://www.primosupply.com/images/POOL-X-SPG-30-655.jpg,,,,,,,,
POOL-X-STA-05-228,"Filter, StaRite S8M150 Large Outer 259 SQ FT                                                                            ",8132,https://www.primosupply.com/images/POOL-X-STA-05-228.jpg,,,,,,,,
PP-BAT1218T4,"Battery, 12V 18Ah Sealed AGM T4 Terminals (Type UB12180)                                                                ",8133,https://www.primosupply.com/images/ub12180.jpg,,,,,,,,
PP-BAT1235NB,"Battery, 12V 35Ah Sealed AGM with NB Terminals (Type U1)                                                                ",8134,https://www.primosupply.com/images/ub12350.jpg,,,,,,,,
PP-BCM-12V4A,Battery Charger & Maintainer<br>12V 4A 3-Stage<br><i>LIMITED TO STOCK ON HAND</i>,8135,https://www.primosupply.com/images/UPG84028.jpg,,,,,,,,
PP-BCM24V5AFC,"Battery Charger & Maintainer, 24V 5A 3-Stage GM Fan Cooled                                                              ",8136,https://www.primosupply.com/images/UPG71704.jpg,,,,,,,,
PP-CAP-PS-NAVY,"Cap, Primo Supply NAVY w/Adjustable Headband                                                                            ",8137,https://www.primosupply.com/images/pp-cap_psnavy_front.jpg,https://www.primosupply.com/images/pp-cap_psnavy_front.jpg,https://www.primosupply.com/images/pp-cap_psnavy_rear.jpg,,,,,,
PP-CAP-PS-TAN,"Cap, Primo Supply TAN w/Adjustable Headband                                                                             ",8138,https://www.primosupply.com/images/pp-cap_pstan_front.jpg,https://www.primosupply.com/images/pp-cap_pstan_front.jpg,https://www.primosupply.com/images/pp-cap_pstan_rear.jpg,,,,,,
PP-CON-3P-120V-40A,"Contactor, 3 Pole 120V 40 Amp                                                                                           ",8140,https://www.primosupply.com/images/PP-CON-3P-120V-40A.jpg,,,,,,,,
PP-CV150FPB-NL,"Check Valve, 1.5"" FNPT BRASS (LEAD FREE)                                                                                ",8141,https://www.primosupply.com/images/Check%20Valve_clipped_rev_1.png,,,,,,,,
PP-F037BH075MPB,"Fitting, 3/8"" Barbed Hose x 3/4"" MNPT BRASS                                                                             ",8146,https://www.primosupply.com/images/1020612C.jpg,,,,,,,,
PP-F050BH075MPB,"Fitting, 1/2"" Barbed Hose x 3/4"" MNPT BRASS                                                                             ",8147,https://www.primosupply.com/images/1020612C.jpg,,,,,,,,
PP-F050BHMPB,"Fitting, 1/2"" Barbed Hose x 1/2"" MNPT BRASS                                                                             ",8148,https://www.primosupply.com/images/1020612C.jpg,,,,,,,,
PP-F050MP025FPB,"Fitting, 1/2"" MNPT x 1/4"" FNPT BRASS                                                                                    ",8149,https://www.primosupply.com/images/PP-F%20BRASS%20REDUCER.jpg,,,,,,,,
PP-F050MP075MHB,"Fitting, 1/2"" MNPT x 3/4"" MGHT BRASS                                                                                    ",8150,https://www.primosupply.com/images/fitting_clipped_rev_1.jpeg,https://www.primosupply.com/images/fitting_clipped_rev_1.jpeg,,,,,,,
PP-F075BHMPB,"Fitting, 3/4"" Barbed Hose x 3/4"" MNPT BRASS                                                                             ",8151,https://www.primosupply.com/images/1020612C.jpg,,,,,,,,
PP-F075FPBHS80P,"Fitting, 3/4"" FNPT Bulkhead SCH80 POLY                                                                                  ",8152,https://www.primosupply.com/images/60401.jpg,,,,,,,,
PP-F075MPMGB,"Fitting, 3/4"" MNPT x 3/4"" MGHT Brass                                                                                    ",8155,https://www.primosupply.com/images/Double%20M%20Brass%20rigid.jpg,,,,,,,,
PP-F075ST90S80P,"Fitting, 3/4"" NPT Street 90 Polypropylene SCH80                                                                         ",8156,https://www.primosupply.com/images/62244.jpg,,,,,,,,
PP-F100BHFC,"Fitting, 1"" Barbed Hose x 1"" Female Camlock                                                                             ",8157,https://www.primosupply.com/images/G100-C-AL.jpg,,,,,,,,
PP-F100BHFRNH-SET,"1"" NH Field Replacable Coupling Set (Male and Female)                                                                   ",8159,https://www.primosupply.com/images/FIELD%20REPLACEABLE%20FITTING_clipped_rev_1.jpeg,,,,,,,,
PP-F100BHFRNS-SET,"1"" NPSH Field Replacable Coupling Set (Male and Female)                                                                 ",8160,https://www.primosupply.com/images/FIELD%20REPLACEABLE%20FITTING_clipped_rev_1.jpeg,,,,,,,,
PP-F100BHMC,"Fitting, 1"" Barbed Hose x 1"" Male Camlock                                                                               ",8161,https://www.primosupply.com/images/G100-E-AL.jpg,,,,,,,,
PP-F100BHMP,"Fitting, 1"" Barbed Hose x 1"" MNPT                                                                                       ",8162,https://www.primosupply.com/images/AST10.jpg,,,,,,,,
PP-F100BHMPB,"Fitting, 1"" Barbed Hose x 1"" MNPT BRASS                                                                                 ",8163,https://www.primosupply.com/images/BST10.jpg,,,,,,,,
PP-F100BHMPP,"Fitting, 1"" Barbed Hose x 1"" MNPT POLY                                                                                  ",8164,https://www.primosupply.com/images/PPN88.jpg,,,,,,,,
PP-F100CPS80P,"Fitting, 1"" NPT Coupler SCH80 PVC                                                                                       ",8165,https://www.primosupply.com/images/62239.jpg,,,,,,,,
PP-F100CR,"Fitting, 1"" NPT Cross BRONZE                                                                                            ",8166,https://www.primosupply.com/images/PP-F%20BRASS%20CROSS.jpg,,,,,,,,
PP-F100CVB,"Fitting, 1"" NPT Check Valve BRASS                                                                                       ",8167,https://www.primosupply.com/images/PP-F%20BRASS%20CHECK%20VALVE.jpg,,,,,,,,
PP-F100FCDUSTCAP,"Fitting, 1"" Camlock Dust Cap NOT FOR PRESSURIZATION                                                                     ",8168,https://www.primosupply.com/images/G100-DC-AL.jpg,,,,,,,,
PP-F100FHMPB,"Fitting, 1"" FNHT x 1"" MNPT BRASS                                                                                        ",8169,https://www.primosupply.com/images/FM10F10T.jpg,,,,,,,,
PP-F100FP075MGB,"Fitting, 1"" FNHT x  3/4"" MGHT BRASS                                                                                     ",8170,https://www.primosupply.com/images/FM1076.jpg,,,,,,,,
PP-F100FPBHS80P,"Fitting, 1"" FNPT Bulkhead SCH80 POLY                                                                                    ",8171,https://www.primosupply.com/images/60427.jpg,,,,,,,,
PP-F100FPFC,"Fitting, 1"" FNPT x 1"" Female Camlock                                                                                    ",8172,https://www.primosupply.com/images/G100-D-AL.jpg,,,,,,,,
PP-F100FPFCSS,"Fitting, 1"" FNPT x 1"" Female Camlock SS                                                                                 ",8173,https://www.primosupply.com/images/G100-D-AL.jpg,,,,,,,,
PP-F100FPMC,"Fitting, 1"" FNPT x 1"" Male Camlock                                                                                      ",8174,https://www.primosupply.com/images/G100-A-AL.jpg,,,,,,,,
PP-F100FPMCB,"Fitting, 1"" FNPT x 1"" Male Camlock BRASS                                                                                ",8175,https://www.primosupply.com/images/G-100-A-BR.jpg,,,,,,,,
PP-F100FPMCSS,"Fitting, 1"" FNPT x 1"" Male Camlock                                                                                      ",8176,https://www.primosupply.com/images/G100-A-AL.jpg,,,,,,,,
PP-F100FPMHB,"Fitting, 1"" FNPT x 1"" MNHT BRASS                                                                                        ",8177,https://www.primosupply.com/images/FM10F10T.jpg,,,,,,,,
PP-F100FPMSB,"Fitting, 1"" FNPT x 1"" MNPSH BRASS                                                                                       ",8178,https://www.primosupply.com/images/FM10F10T.jpg,,,,,,,,
PP-F100FPT075B,"Fitting, 1"" x 1"" x 3/4"" NPT Tee BRASS                                                                                   ",8179,https://www.primosupply.com/images/PP-F%20BRASS%20T.jpg,,,,,,,,
PP-F100FPTB,"Fitting, 1"" NPT Tee BRASS                                                                                               ",8180,https://www.primosupply.com/images/PP-F%20BRASS%20T.jpg,,,,,,,,
PP-F100L90B,"Fitting, 1"" NPT Standard 90 BRASS                                                                                       ",8181,https://www.primosupply.com/images/PP-F%2090%20BRASS.jpg,,,,,,,,
PP-F100MP025FPB,"Fitting, 1"" Male NPT x 0.25"" Female NPT Bushing                                                                         ",8182,https://www.primosupply.com/images/3731604C.jpg,,,,,,,,
PP-F100MP050FPB,"Fitting, 1"" MNPT x 1/2"" FNPT BRASS                                                                                      ",8183,https://www.primosupply.com/images/PP-F%20BRASS%20REDUCER.jpg,,,,,,,,
PP-F100MP075FPB,"Fitting, 1"" MNPT x 3/4"" FNPT BRASS                                                                                      ",8184,https://www.primosupply.com/images/PP-F%20BRASS%20REDUCER.jpg,,,,,,,,
PP-F100MP075FPS80P,"Fitting, 1"" MNPT x 0.75"" FNPT SCH80 POLY                                                                                ",8185,https://www.primosupply.com/images/62276.jpg,,,,,,,,
PP-F100MPMC,"Fitting, 1"" MNPT x 1"" Male Camlock                                                                                      ",8186,https://www.primosupply.com/images/G100-F-AL.jpg,,,,,,,,
PP-F100MPMHB,"Fitting, 1"" MNPT x 1"" MNHT BRASS                                                                                        ",8187,https://www.primosupply.com/images/DMH1010F.jpg,,,,,,,,
PP-F100MPMHB-USA,"Fitting, 1"" MNPT x 1"" MNHT BRASS                                                                                        ",8188,https://www.primosupply.com/images/DMH1010F.jpg,,,,,,,,
PP-F100MPMSB,"Fitting, 1"" MNPT x 1"" MNPSH BRASS                                                                                       ",8189,https://www.primosupply.com/images/DMH1010F.jpg,,,,,,,,
PP-F100MPPLUGS80P,"Fitting, 1"" MNPT Plug SCH80 POLY                                                                                        ",8190,https://www.primosupply.com/images/62257.jpg,,,,,,,,
PP-F100ST90B,"Fitting, 1"" NPT Street 90 BRASS                                                                                         ",8191,https://www.primosupply.com/images/PP-F%20STREET%2090%20BRASS.jpg,,,,,,,,
PP-F100ST90S80P,"Fitting, 1"" NPT Street 90 SCH80 POLY                                                                                    ",8192,https://www.primosupply.com/images/62245.jpg,,,,,,,,
PP-F100T050B,"Fitting, 1"" x 1"" x 1/2"" NPT Tee BRASS                                                                                   ",8193,https://www.primosupply.com/images/PP-F%20BRASS%20T.jpg,,,,,,,,
PP-F100T075050B,"Fitting, 1"" x 3/4"" x 1/2"" NPT Tee BRASS                                                                                 ",8194,https://www.primosupply.com/images/PP-F%20BRASS%20T.jpg,,,,,,,,
PP-F100T075075B-LF,"Fitting, 1"" x 3/4"" x 3/4"" NPT Tee BRASS (LEAD FREE)                                                                     ",8195,https://www.primosupply.com/images/PP-F%20BRASS%20T.jpg,,,,,,,,
PP-F125BHMPB,"Fitting, 1.25"" Barbed Hose x 1.25"" MNPT Brass                                                                           ",8196,https://www.primosupply.com/images/BST10.jpg,,,,,,,,
PP-F125BHMPP,"Fitting, 1.25"" Barbed Hose x 1.25"" MNPT POLY                                                                            ",8197,https://www.primosupply.com/images/PPN88.jpg,,,,,,,,
PP-F125FP075FPB,"Fitting, 1.25"" FNPT x 0.75"" FNPT Brass                                                                                  ",8198,https://www.primosupply.com/images/PP-F%20DOUBLE%20FEMALE%20BRASS.jpg,,,,,,,,
PP-F125FPBHS80P,"Fitting, 1.25"" FNPT Bulkhead SCH80 POLY                                                                                 ",8199,https://www.primosupply.com/images/60403.jpg,,,,,,,,
PP-F125MCMP,"1.5""Male Cam Lock x 1.5"" Male Pipe                                                                                      ",8200,https://www.primosupply.com/images/G-125-F-AL.jpg,,,,,,,,
PP-F125MP075FPB,"Fitting, 1.25"" MNPT x 3/4"" FNPT BRASS                                                                                   ",8201,https://www.primosupply.com/images/PP-F%20Reducer%20BRASS.jpg,,,,,,,,
PP-F125MPFC,"Fitting, 1"" MNPT x 1"" Male Camlock                                                                                      ",8202,https://www.primosupply.com/images/G125-B-AL.jpg,,,,,,,,
PP-F125MPMC,"Fitting, 1"" MNPT x 1"" Male Camlock                                                                                      ",8203,https://www.primosupply.com/images/G-125-F-AL.jpg,,,,,,,,
PP-F150BHFC,"Fitting, 1.5"" Barbed Hose x 1.5"" Female Camlock                                                                         ",8204,https://www.primosupply.com/images/G150-C-AL.jpg,,,,,,,,
PP-F150BHFCD,"Fitting, 1.5"" Barbed Hose x 1.5"" Female Camlock USA                                                                     ",8205,https://www.primosupply.com/images/150-C-AL.jpg,,,,,,,,
PP-F150BHFCSS,"Fitting, 1.5"" Barbed Hose x 1.5"" Female Camlock STAINLESS                                                               ",8206,https://www.primosupply.com/images/G150-C-SS.jpg,,,,,,,,
PP-F150BHFH,"Fitting, 1.5"" Barbed Hose x 1.5"" FNH                                                                                    ",8207,https://www.primosupply.com/images/FAB150N.jpg,,,,,,,,
PP-F150BHFHB,"Fitting, 1.5"" Barbed Hose x 1.5"" FNH BRASS                                                                              ",8208,https://www.primosupply.com/images/BS22N.jpg,,,,,,,,
PP-F150BHFS,"Fitting, 1.5"" Barbed Hose x 1.5"" FNPSH                                                                                  ",8209,https://www.primosupply.com/images/PP-F%20BH%20Female.jpg,,,,,,,,
PP-F150BHFSB,"Fitting, 1.5"" Barbed Hose x 1.5"" FNPSH BRASS                                                                            ",8210,https://www.primosupply.com/images/PP-F%20BH%20Female%20Brass.jpg,,,,,,,,
PP-F150BHMC,"Fitting, 1.5"" Barbed Hose x 1.5"" Male Camlock                                                                           ",8211,https://www.primosupply.com/images/G100-E-AL.jpg,,,,,,,,
PP-F150BHMHB,"Fitting, 1.5"" Barbed Hose x 1.5"" MNHT BRASS                                                                             ",8212,https://www.primosupply.com/images/BS201.jpg,,,,,,,,
PP-F150BHMP,"Fitting, 1.5"" Barbed Hose x 1.5"" MNPT                                                                                   ",8213,https://www.primosupply.com/images/AST10.jpg,,,,,,,,
PP-F150BHMPB,"Fitting, 1.5"" Barbed Hose x 1.5"" MNPT BRASS                                                                             ",8214,https://www.primosupply.com/images/BST10.jpg,,,,,,,,
PP-F150BHMPP,"Fitting, 1.5"" Barbed Hose x 1.5"" MNPT POLY                                                                              ",8215,https://www.primosupply.com/images/PPN88.jpg,,,,,,,,
PP-F150BHMPP-USA,"Fitting, 1.5"" Barbed Hose x 1.5"" MNPT NYLON USA                                                                         ",8216,https://www.primosupply.com/images/THN20.jpg,,,,,,,,
PP-F150BHMPS,"Fitting, 1.5"" Barbed Hose x 1.5"" MNPT STEEL                                                                             ",8217,https://www.primosupply.com/images/ST20.jpg,,,,,,,,
PP-F150BHMPSS,"Fitting, 1.5"" Barbed Hose x 1.5"" MNPT STAINLESS                                                                         ",8218,https://www.primosupply.com/images/RST20.jpg,,,,,,,,
PP-F150BHMS,"Fitting, 1.5"" Barbed Hose x 1.5"" MNPSH                                                                                  ",8219,https://www.primosupply.com/images/MA150.jpg,,,,,,,,
PP-F150BHMSB,"Fitting, 1.5"" Barbed Hose x 1.5"" MNPSH BRASS                                                                            ",8220,https://www.primosupply.com/images/MB150.jpg,,,,,,,,
PP-F150FCCAP,"Fitting, 1.5"" Female Camlock DUST CAP - NOT FOR PRESSURE                                                                ",8221,https://www.primosupply.com/images/G150-DC-AL.jpg,,,,,,,,
PP-F150FH200MPB,"Fitting, 1.5"" FNHT x 2"" MNPT BRASS                                                                                      ",8222,https://www.primosupply.com/images/dixfm15f20t.jpg,,,,,,,,
PP-F150FHMPB,"Fitting, 1.5"" FNHT x 1.5"" MNPT BRASS                                                                                    ",8223,https://www.primosupply.com/images/FM15F15T.jpg,,,,,,,,
PP-F150FHMPS,"Fitting, 1.5"" FNST x 1.5"" MNPT w/swivel                                                                                 ",8224,https://www.primosupply.com/images/dixasm150f.jpg,,,,,,,,
PP-F150FP100FPB,"Fitting, 1.5"" FNPT x 1"" FNPT BRASS                                                                                      ",8225,https://www.primosupply.com/images/PP-F%20DOUBLE%20FEMALE%20BRASS.jpg,,,,,,,,
PP-F150FP200FC,"Fitting, 1.5"" FNPT x 2"" Female Camlock                                                                                  ",8226,https://www.primosupply.com/images/2015-D-AL.jpg,,,,,,,,
PP-F150FP200MC,"Fitting, 1.5"" FNPT x 2"" Male Camlock                                                                                    ",8227,https://www.primosupply.com/images/2015-A-AL.jpg,,,,,,,,
PP-F150FP250MHB,"Fitting, 1.5"" FNPT x 2.5"" Male NST BRASS                                                                                ",8228,https://www.primosupply.com/images/FM15F20T.jpg,,,,,,,,
PP-F150FPBHS80P,"Fitting, 1.5"" FNPT Bulkhead SCH80 POLY                                                                                  ",8229,https://www.primosupply.com/images/60403.jpg,,,,,,,,
PP-F150FPFC,"Fitting, 1.5"" FNPT x 1.5"" Female Camlock                                                                                ",8230,https://www.primosupply.com/images/dixon-G150-D-AL.jpg,,,,,,,,
PP-F150FPFCB,"Fitting, 1.5"" FNPT x 1.5"" Female Camlock BRASS                                                                          ",8231,https://www.primosupply.com/images/dixon-G150-D-AL.jpg,,,,,,,,
PP-F150FPFCSS,"Fitting, 1.5"" FNPT x 1.5"" Female Camlock STAINLESS                                                                      ",8232,https://www.primosupply.com/images/dixon-G150-D-AL.jpg,,,,,,,,
PP-F150FPFHBS,"Fitting, 1.5"" FNHT x 1.5"" FNPT w/Swivel                                                                                 ",8233,https://www.primosupply.com/images/dixasf150f.jpg,,,,,,,,
PP-F150FPMC,"Fitting, 1.5"" FNPT x 1.5"" Male Camlock                                                                                  ",8234,https://www.primosupply.com/images/dixon-G150-A-AL.jpg,,,,,,,,
PP-F150FPMCB,"Fitting, 1.5"" FNPT x 1.5"" Male Camlock BRASS                                                                            ",8235,https://www.primosupply.com/images/dixon-G150-A-BR.jpg,,,,,,,,
PP-F150FPMCB-USA,"Fitting, 1.5"" FNPT x 1.5"" Male Camlock BRASS                                                                            ",8236,https://www.primosupply.com/images/dixg150abr.jpg,,,,,,,,
PP-F150FPMCSS,"Fitting, 1.5"" FNPT x 1.5"" Male Camlock STAINLESS                                                                        ",8237,https://www.primosupply.com/images/dixg150abr.jpg,,,,,,,,
PP-F150FPMHB,"Fitting, 1.5"" FNPT x 1.5"" MNHT BRASS                                                                                    ",8238,https://www.primosupply.com/images/dixfm1515f.jpg,,,,,,,,
PP-F150FPMHB-USA,"Fitting, 1.5"" FNPT x 1.5"" MNHT BRASS                                                                                    ",8239,https://www.primosupply.com/images/dixfm1515f.jpg,,,,,,,,
PP-F150FPMSB,"Fitting, 1.5"" FNPT x 1.5"" MNPSH BRASS                                                                                   ",8240,https://www.primosupply.com/images/dixfm1515f.jpg,,,,,,,,
PP-F150L45B,"Fitting, 1.5"" NPT Standard 45 BRASS                                                                                     ",8241,https://www.primosupply.com/images/PP-F%2045%20Brass%20Elbow.jpg,,,,,,,,
PP-F150L90B,"Fitting, 1.5"" NPT Standard 90 BRASS                                                                                     ",8242,https://www.primosupply.com/images/PP-F%2090%20BRASS.jpg,,,,,,,,
PP-F150L90S80P,"Fitting, 1.5"" NPT Standard 90 SCH 80 POLY                                                                               ",8243,https://www.primosupply.com/images/62219.jpg,,,,,,,,
PP-F150MP075FPB,"Fitting, 1.5"" MNPT x 3/4"" FNPT BRASS                                                                                    ",8244,https://www.primosupply.com/images/HF-A450FH250MHB.jpg,,,,,,,,
PP-F150MP100FPB,"Fitting, 1.5"" MNPT x 1"" FNPT BRASS                                                                                      ",8245,https://www.primosupply.com/images/HF-A450FH250MHB.jpg,,,,,,,,
PP-F150MP100MHB,"Fitting, 1.5"" MNPT x 1"" MNHT BRASS                                                                                      ",8246,https://www.primosupply.com/images/dixon-dmh1510f.jpg,,,,,,,,
PP-F150MPFC,"Fitting, 1.5"" MNPT x 1.5"" Female Camlock                                                                                ",8248,https://www.primosupply.com/images/dixon-G150-B-AL.jpg,,,,,,,,
PP-F150MPFHB,"Fitting, 1.5"" MNPT x 1.5"" FNHT BRASS                                                                                    ",8249,https://www.primosupply.com/images/FM15F15T.jpg,,,,,,,,
PP-F150MPFPS80P,"Fitting, 1.5"" MNPT x 1"" FNPTSCH80 POLY                                                                                  ",8250,https://www.primosupply.com/images/dix62280.jpg,,,,,,,,
PP-F150MPMC,"Fitting, 1.5"" MNPT x 1.5"" Male Camlock                                                                                  ",8251,https://www.primosupply.com/images/dixon-G150-F-AL.jpg,,,,,,,,
PP-F150MPMHB,"Fitting, 1.5"" MNPT x 1.5"" MNHT BRASS                                                                                    ",8252,https://www.primosupply.com/images/mmbr.jpg,,,,,,,,
PP-F150MPMSB,"Fitting, 1.5"" MNPT x 1.5"" MNPSH BRASS                                                                                   ",8253,https://www.primosupply.com/images/mmbr.jpg,,,,,,,,
PP-F150ST45B,"Fitting, 1.5"" NPT Street 45 BRASS                                                                                       ",8254,https://www.primosupply.com/images/PP-F%2045%20Brass%20Elbow.jpg,,,,,,,,
PP-F150ST90B,"Fitting, 1.5"" NPT Street 90 BRASS                                                                                       ",8255,https://www.primosupply.com/images/PP-F%2090%20BRASS.jpg,,,,,,,,
PP-F150ST90S80P,"Fitting, 1.5"" NPT Street 90 SCH80 POLY                                                                                  ",8256,https://www.primosupply.com/images/dix62247.jpg,,,,,,,,
PP-F150T075B,"Fitting, 1.5"" x 1.5"" x 3/4"" NPT Tee BRASS                                                                               ",8257,https://www.primosupply.com/images/PP-F%20BRASS%20T.jpg,,,,,,,,
PP-F150TB,"Fitting, 1.5"" NPT Tee BRASS LF                                                                                          ",8258,https://www.primosupply.com/images/PP-F%20BRASS%20T.jpg,,,,,,,,
PP-F150TS80P,"Fitting, 1.5"" NPT Tee SCHED 80 POLY                                                                                     ",8259,https://www.primosupply.com/images/PP-F%20POLY%20Tee.jpg,,,,,,,,
PP-F200BHFC,"Fitting, 2"" Barbed Hose x Female Camlock                                                                                ",8260,https://www.primosupply.com/images/G150-C-AL.jpg,,,,,,,,
PP-F200BHMP,"Fitting, 2"" Barbed Hose x MNPT                                                                                          ",8263,https://www.primosupply.com/images/PP-F%20BH%20Brass%20Male.jpg,,,,,,,,
PP-F200BHMS,"Fitting, 2"" Barbed Hose x MNPSM                                                                                         ",8265,https://www.primosupply.com/images/PP-F%20BH%20Brass%20Male.jpg,,,,,,,,
PP-F200FCDUSTCAP,"Fitting, 2"" Female Camlock DUST CAP - NOT FOR PRESSURIZATION                                                            ",8266,https://www.primosupply.com/images/PP-F200FCDUSTCAP.jpg,,,,,,,,
PP-F200FP150MHB,"Fitting, 2"" FNPT x 1.5"" MNH Brass                                                                                       ",8267,https://www.primosupply.com/images/dixfm2015f.jpg,,,,,,,,
PP-F200FP250FHSB,"Fitting, 2"" FNPT x 2.5"" FNH Swivel Rocker Lug BRASS                                                                     ",8268,https://www.primosupply.com/images/Double%20F%20Brass%20Swivel.jpg,,,,,,,,
PP-F200FPBHS80P,"Fitting, 2"" FNPT Bulkhead SCH80 POLY                                                                                    ",8269,https://www.primosupply.com/images/PP-F%20Poly%20Bulkhead%20Fitting.jpg,,,,,,,,
PP-F200FPFC,"Fitting, 2"" FNPT x Female Camlock                                                                                       ",8270,https://www.primosupply.com/images/2015-D-AL.jpg,,,,,,,,
PP-F200FPMC,"Fitting, 2"" FNPT x Male Camlock                                                                                         ",8271,https://www.primosupply.com/images/PP-F%20Male%20Camlock.jpg,,,,,,,,
PP-F200FS150MHB,"Fitting, 2"" FNPSH x 1.5"" MNH Brass                                                                                      ",8273,https://www.primosupply.com/images/dixfm2015f.jpg,,,,,,,,
